VENDEDOR	CLIENTE	ROTULO	DESCRICAO	OP	COD.CAPACIDADE	CAPACIDADE	DATA ENTRADA	DATA PREPARACAO	DATA LITOGRAFIA	DATA MONSTAGEM	DATA ENTREGA	QUANTIDADE PEDIDO	QTDE FOLHAS	QTDE POR FOLHA	VERNIZ.INT 01	VERNIZ.INT 02	ESMALTE	REVESTIMENTO	VERNIZ.ACABAMENTO	PREPARACAO	1a.COR	2a.COR	3a.COR	4a.COR	5a.COR	LITOGRAFIA	FECHAMENTO
DALTON	IQL IND.E COM.DE PRODS. QUIMICOS LTDA	019.0550.01.0	BALDE- IQL TINTAS  INDUSTRIAIS  Ø80 E Ø170	120372012	19	BALDE.	06/12/2012	08/12/2012	12/12/2012	13/12/2012	15/12/2012	1000	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO PREPARADO	PRETO	AZUL DURAMAR				Ø170	
DALTON	RENOVACOR COM DE TINTAS E RESINAS LTDA ME	018.1286.03.0	18L- RENOVACOR  LATEX ACRILICO	120382012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	2520	0	0	EPOXI FENOLICO			COM VZ INTERNO	ACABAMENTO COMUM		VERMELHO TRANSPARENTE	AZUL DURAMAR	MAGENTA BERTONCINI	AMARELO ESCALA	PRETO		Ø170	
DALTON	L.M. INDUSTRIA  DE  TINTAS  LTDA  ME	018.0350.04.0	18L- LEOLAC  ACRILICO FOSCO SOFA (AZUL)	120392012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	2520	0	0	EPOXI FENOLICO		ESM.BRANCO COMUM	COM VZ INTERNO	ACABAMENTO COMUM		PRETO	AZUL EUROPA	AMARELO EUROPA	MAGENTA EUROPA	AZUL DURAMAR		Ø170	
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	005.0138.02.0	5L- MAXI RUBBER TENOLOGIA INDUSTRIAL	120402012	5	5 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	1500	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		PRETO	VERMELHO LINOVA	AZUL DURAMAR				Ø42	
DALTON	MAXI-RUBBER IND. QUIMICA LTDA	018.0138.03.0	18L (H) ME041 MAXI RUBBER  TI TECNO  INDUS S/VZ  	120412012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	1000	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		PRETO	AZUL DURAMAR	VERMELHO LINOVA				Ø57	
LUCIANA	BRASILUX TINTAS TÉCNICAS LTDA	018.0088.01.2	18L (H)- BRASITEC TINTAS TEC. (VERDE)	120422012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	600	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		VERDE BRASITEC 2ªPASS	VERDE BRASITEC	AZUL EUROPA	BRANCO BRILTINTAS	VERMELHO LINOVA		Ø57	
ANGELA QUIRINO	QUIMICA NACIONAL QUIMIONAL LTDA	018.0205.01.0	18L (H)- QUIMIONAL COLA  	120432012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	2000	0	0	EPOXI FENOLICO		ESM.BRANCO COMUM	COM VZ INTERNO	ACABAMENTO COMUM		PRETO	VERMELHO LINOVA	AZUL EUROPA	LARANJA RILAPLAST			Ø57	
ANGELA QUIRINO	QUIMICA NACIONAL QUIMIONAL LTDA	018.1540.07.0	18L (H)- CHAPADO BRANCO  S/VZ	120442012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	400	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		BRANCO BRILTINTAS						Ø57	
ANGELA QUIRINO	ACEBRAS ACETATOS DO BRASIL LTDA	018.1540.07.0	18L (H)- CHAPADO BRANCO  S/VZ	120452012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	210	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		BRANCO BRILTINTAS						Ø57	
ANGELA QUIRINO	ACEBRAS ACETATOS DO BRASIL LTDA	018.0002.01.0	18L (H)-  ACEBRAS Ø57	120462012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	1000	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		OURO VIWACRIL	BRANCO OPACO	PRETO	AMARELO LIMÃO	VERMELHO LINOVA		Ø57	
OCTAVIO AUGUSTO MARTINS	POCHTECA  BRASIL  IMPOR. E EXPOR LTDA	018.1501.01.0	18L (H)- TONALI  THINNER	120472012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	1200	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		AZUL EUROPA	AMARELO ESCALA	VERMELHO LINOVA	VERDE PREPARADO	PRETO		Ø42	
CLAUDIO FRANCO DA ROCHA	MAXMIL TINTAS LTDA - ME	018.1540.01.0	18L (H) NATURAL S/VZ  	120482012	18	18 L.	06/12/2012	04/12/2012	08/12/2012	09/12/2012	11/12/2012	102	0	0				SEM VZ INTERNO	ACABAMENTO COMUM									
LUCIANA	BRASILUX  TINTAS  TECNICAS  LTDA.	018.0088.05.0	18L- BRASIMUR  TINTA  ACRILICA  PREMIUM  NOBRE	120492012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	2940	0	0		EPOXI FENOLICO		COM VZ INTERNO	ACABAMENTO COMUM		AZUL EUROPA	VERDE BRASCOVED	MAGENTA EUROPA	BRANCO BRILTINTAS	PRETO		Ø170 c/v Ø57	
ROGERIO BARRETO MARTINS	QUALYQUIMY COMERCIO DE TINTAS LTDA.	018.1422.02.0	18L- QUALYQUIMI LÁTEX ACRÍLICO SUPER	120502012	18	18 L.	06/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	1500	0	0				COM VZ INTERNO										
CLAUDIO FRANCO DA ROCHA	DENVER IMPERMEABILIZANTES IND.E COM,LTDA	018.0103.05.0	18L (H)- DENVERPREN SBS	120512012	18	18 L.	07/12/2012	13/12/2012	17/12/2012	18/12/2012	20/12/2012	360	0	0			ESM.BRANCO COMUM	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	PRETO	LARANJA DENVER				Ø57	
ELENICE MARTIRE	SANI DE FATIMA DA SILVA - EPP	018.1540.02.0	18L- NATURAL S/VZ  Ø170	120522012	18	18 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	300	0	0				SEM VZ INTERNO									Ø170	
SANDRA REGINA DA SILVA	TINTAS SIX COLLOR IND. E COM. LTDA - EPP	025.0169.02.2	25KG- REAL  LINHA  PREM. REVEST. TEXTURIZADO	120532012	25	25KG(14L).	07/12/2012	04/12/2012	08/12/2012	09/12/2012	11/12/2012	3318	0	0	EPOXI FENOLICO			COM VZ INTERNO	ACABAMENTO COMUM		AZUL DURAMAR	BORDO SV	PRETO	BRANCO OPACO	AMARELO EUROPA		Ø130	
SANDRA REGINA DA SILVA	TINTAS SIX COLLOR IND. E COM. LTDA - EPP	025.0169.02.2	25KG- REAL  LINHA  PREM. REVEST. TEXTURIZADO	120542012	25	25KG(14L).	07/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	3318	0	0	EPOXI FENOLICO			COM VZ INTERNO	ACABAMENTO COMUM		AZUL DURAMAR	BORDO SV	PRETO	BRANCO OPACO	AMARELO EUROPA		Ø130	
SANDRA REGINA DA SILVA	TINTAS SIX COLLOR IND. E COM. LTDA - EPP	018.0169.01.1	18L- REAL   COMPLEMENTOS  (LINHA  PREMIUM)	120552012	18	18 L.	07/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	2898	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		OURO VIWACRIL	MARROM REAL COMPLEMENTO	AZUL EUROPA	AMARELO EUROPA	BORDO SV		Ø170	
SANDRA REGINA DA SILVA	PIROSOL PRODS. QUIMICOS LTDA	005.0201.02.0	5L- PIROSOL A216	120562012	5	5 L.	07/12/2012	13/12/2012	17/12/2012	18/12/2012	20/12/2012	2500	0	0			ESM.BRANCO COMUM	SEM VZ INTERNO	ACABAMENTO COMUM		VERDE AUDI	VERMELHO LINOVA	AZUL EUROPA	VERDE 355 PROCESSO			Ø42	
SANDRA REGINA DA SILVA	MAZA PRODUTOS QUIMICOS LTDA	018.0136.60.1	18L- MAZA  ACRILICO  EXTRA	120572012	18	18 L.	07/12/2012	14/12/2012	18/12/2012	19/12/2012	21/12/2012	2478	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AZUL EUROPA	AMARELO ESCALA	VERMELHO MAZA	BORDO SV	PRETO		Ø170 c/v Ø57	
SANDRA REGINA DA SILVA	QUALIFLEX  IND. E COM. DE TINTAS LTDA-ME	018.0187.06.0	18L- QUALIFLEX  LATEX  VINIL ACRILICO	120582012	18	18 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	4000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	LARANJA QUALIFLEX	AMARELO LIMÃO	AZUL LINOVA			Ø170	
ELENICE MARTIRE	DUARTE AMARAL E CIA	018.0288.01.0	LATA 18L NATURAL S/VZ	120592012	18	18 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	24	0	0				SEM VZ INTERNO									Ø42	
ELENICE MARTIRE	DUARTE AMARAL E CIA	018.1540.02.0	18L- NATURAL S/VZ  Ø170	120602012	18	18 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	18	0	0				SEM VZ INTERNO									Ø170	
ANGELA QUIRINO	ACEBRAS ACETATOS DO BRASIL LTDA	005.0002.01.0	5L- ACEBRAS SOLVENTE	120612012	5	5 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	1500	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		OURO VIWACRIL	AMARELO LIMÃO	BRANCO OPACO	AZUL METALCOR	PRETO		Ø42	
ELENICE MARTIRE	PRINTGRAF  COM. DE PROD. GRAFICOS LTDA.	018.0288.01.0	LATA 18L NATURAL S/VZ	120622012	18	18 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	120	0	0				SEM VZ INTERNO									Ø42	
ROGERIO BARRETO MARTINS	NATRIELLI QUIMICA LTDA	005.0167.06.1	5L- NATRIELLI QUEROSENE	120632012	5	5 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	3000	0	0			ESM. AMARELO NATRIELLI	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	PRETO					Ø42	
ROGERIO BARRETO MARTINS	EUROAMERICAN DO BRASIL IMP.IND.E COM.LTDA	018.0107.17.0	18L- KLASSE  COMPLEMENTOS  ME0311	120652012	18	18 L.	07/12/2012	14/01/2013	18/01/2013	19/01/2013	21/01/2013	3000	0	0		EPOXI FENOLICO	ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		MAGENTA EUROPA	AZUL EUROPA	AMARELO ESCALA				Ø170	
ANGELA QUIRINO	DRATEC IND.E COM.DE TINTAS LTDA	018.0745.02.0	18L- DRATEC  PREMIUM	120662012	18	18 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	1000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AMARELO ESCALA	MAGENTA BERTONCINI	AMARELO EUROPA	VERMELHO PREPARADO	AZUL EUROPA		Ø170	
CLAUDIO FRANCO DA ROCHA	MAXMIL TINTAS LTDA - ME	018.1510.08.0	18L (H)- MAXMIL  ESMALTE  SINTETICO  INDUSTRIAL	120672012	18	18 L.	07/12/2012	03/12/2012	07/12/2012	08/12/2012	10/12/2012	540	0	0				SEM VZ INTERNO	ACABAMENTO COMUM								Ø57	
CLAUDIO FRANCO DA ROCHA	MAXMIL TINTAS LTDA - ME	018.1510.08.0	18L (H)- MAXMIL  ESMALTE  SINTETICO  INDUSTRIAL	120682012	18	18 L.	07/12/2012	15/01/2013	19/01/2013	20/01/2013	22/01/2013	540	0	0				SEM VZ INTERNO	ACABAMENTO COMUM								Ø57	
ROGERIO BARRETO MARTINS	NATRIELLI QUIMICA LTDA	005.0167.01.1	5L- NATRIELLI   AGUARAZ	120692012	5	5 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	5000	0	0			ESM. AMARELO NATRIELLI	SEM VZ INTERNO	ACABAMENTO COMUM		PRETO	VERMELHO LINOVA					Ø42	
ROGERIO BARRETO MARTINS	NATRIELLI QUIMICA LTDA	005.0167.04.1	5L- NATRIELLI THINNER 	120702012	5	5 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	5000	0	0			ESM. AMARELO NATRIELLI	SEM VZ INTERNO	ACABAMENTO COMUM		AZUL EUROPA	PRETO	BRANCO OPACO	VERMELHO LINOVA			Ø42	
ROGERIO BARRETO MARTINS	NATRIELLI QUIMICA LTDA	005.0167.06.1	5L- NATRIELLI QUEROSENE	120712012	5	5 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	1500	0	0			ESM. AMARELO NATRIELLI	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	PRETO					Ø42	
ROGERIO BARRETO MARTINS	NATRIELLI QUIMICA LTDA	005.0167.11.0	5L- NATRIELLI  PIT BULL DILUENTE	120722012	5	5 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	1500	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		PRETO	AMARELO ESCALA	AZUL DURAMAR	BRANCO BRILTINTAS	VERMELHO LINOVA		Ø42	
ROGERIO BARRETO MARTINS	NATRIELLI QUIMICA LTDA	018.0167.06.0	18L (H)- NATRIELLI  PITBULL  DILUENTE	120732012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	1000	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		BRANCO OPACO	OURO VIWACRIL	VERMELHO TRANSPARENTE	PRETO	AMARELO EUROPA		Ø42	
ANGELA QUIRINO	BELAS CORES IND. E COM DE TINTAS ME	018.0556.03.0	18L- COLOR SHOW SUPER	120742012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	2000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AZUL EUROPA	AMARELO ESCALA	MAGENTA BERTONCINI	PRETO			Ø170	
CLAUDIO FRANCO DA ROCHA	MAXMIL TINTAS LTDA - ME	018.1510.03.0	18L (H)- MAXMIL ESMALTE SINTETICO PREMIUM	120752012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	540	0	0				COM VZ INTERNO	ACABAMENTO COMUM		PRETO	MAGENTA EUROPA	AMARELO ESCALA				Ø57	
CLAUDIO FRANCO DA ROCHA	MAXMIL TINTAS LTDA - ME	018.1510.03.0	18L (H)- MAXMIL ESMALTE SINTETICO PREMIUM	120762012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	540	0	0				COM VZ INTERNO	ACABAMENTO COMUM		PRETO	MAGENTA EUROPA	AMARELO ESCALA				Ø57	
ROGERIO BARRETO MARTINS	DISSOLTEX IND. QUÍMICA LTDA	019.0100.01.0	BALDE- DISSOLTEX TINTAS	120772012	19	BALDE.	10/12/2012	31/12/2012	04/01/2013	05/01/2013	07/01/2013	1500	0	0			ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		PRETO	VERDE PREPARADO	VERMELHO LINOVA	AMARELO MEDIO	LARANJA PREPARADO		Ø170	
ROGERIO BARRETO MARTINS	DISSOLTEX IND. QUÍMICA LTDA	018.0100.01.0	18L (H)- DISSOLTEX  SOLVENTE	120782012	18	18 L.	10/12/2012	03/01/2013	07/01/2013	08/01/2013	10/01/2013	1500	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		AMARELO MEDIO	AZUL DURAMAR	PRETO	LARANJA PREPARADO	VERDE PREPARADO		Ø57	
ROGERIO BARRETO MARTINS	EUROAMERICAN DO BRASIL IMP.IND.E COM.LTDA	018.0107.17.0	18L- KLASSE  COMPLEMENTOS  ME0311	120792012	18	18 L.	10/12/2012	14/01/2013	18/01/2013	19/01/2013	21/01/2013	3000	0	0		EPOXI FENOLICO	ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		MAGENTA EUROPA	AZUL EUROPA	AMARELO ESCALA				Ø170	
ANGELA QUIRINO	VOGA QUIMICA LTDA	018.0581.20.0	18L- FESTCOR  VINIL  ACRILICO	120802012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	2000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AMARELO BANDEIRA	PRETO	MAGENTA BERTONCINI	AZUL DURAMAR			Ø170	
ANGELA QUIRINO	YALEN QUIMICA LTDA-EPP	018.0617.05.0	18L- YALEN  COMPLEMENTOS  ACRILICOS	120812012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	1000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AZUL DURAMAR	AZUL EUROPA	MAGENTA BERTONCINI	PRETO	AMARELO BANDEIRA		Ø170 c/v Ø57	
ANGELA QUIRINO	YALEN QUIMICA LTDA-EPP	018.0617.06.0	18L- YALEN  PINTA BEM  ACRILICO   ECONO.	120822012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	1000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AZUL EUROPA	AMARELO ESCALA	MAGENTA BERTONCINI	PRETO			Ø170 c/v Ø57	
ANGELA QUIRINO	YALEN QUIMICA LTDA-EPP	018.0617.07.0	18L- YALEN  CLARA  CRILICA  ECONOMICA	120832012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	1500	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		PRETO	AMARELO ESCALA	VERDE PREPARADO	MAGENTA EUROPA	AZUL EUROPA		Ø170 c/v Ø57	
SANDRA REGINA DA SILVA	TINTAS SIX COLLOR IND. E COM. LTDA - EPP	025.0169.02.2	25KG- REAL  LINHA  PREM. REVEST. TEXTURIZADO	120842012	25	25KG(14L).	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	3318	0	0	EPOXI FENOLICO			COM VZ INTERNO	ACABAMENTO COMUM		AZUL DURAMAR	BORDO SV	PRETO	BRANCO OPACO	AMARELO EUROPA		Ø130	
SANDRA REGINA DA SILVA	DELLA VALLE IND.E COM.DE TINTAS LTDA EPP	018.0104.10.0	18L- SPARTEX  NOVO   SPARVINIL 	120862012	18	18 L.	10/12/2012	25/12/2012	29/12/2012	30/12/2012	01/01/2013	2400	0	0		EPOXI FENOLICO	ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AMARELO BANDEIRA	AZUL TOZAN	VERMELHO LINOVA	VERDE BRASCOVED			Ø170	
SANDRA REGINA DA SILVA	TINTAS SIX COLLOR IND. E COM. LTDA - EPP	018.0169.01.1	18L- REAL   COMPLEMENTOS  (LINHA  PREMIUM)	120872012	18	18 L.	10/12/2012	07/12/2012	11/12/2012	12/12/2012	14/12/2012	2898	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		OURO VIWACRIL	MARROM REAL COMPLEMENTO	AZUL EUROPA	AMARELO EUROPA	BORDO SV		Ø170	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.01.1	18L- MAGGILAR   ACRILICA  ECONOMICA	120882012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	420	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		LARANJA PREPARADO	MAGENTA BERTONCINI	BORDO  PREPARADO	AMARELO ESCALA	PRETO		Ø170	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.02.0	18L- TEXNIL  PLUS C/VISOR (AZUL)	120892012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	420	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		PRETO	AZUL DURAMAR	VERMELHO TRANSPARENTE				Ø170 c/v Ø57	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.05.1	18L- MAGGICOR  ACRLIC.  PROFIS.  C/VISOR	120902012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	420	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AMARELO BANDEIRA	PRETO	AZUL DURAMAR	MAGENTA BERTONCINI	VERMELHO PREPARADO		Ø170	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.07.0	18L- MAGGIMAX   TINTA  ACRIL.  PREMIUM	120912012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	105	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AMARELO BANDEIRA	VERMELHO TRANSPARENTE	LARANJA RILAPLAST	AZUL EUROPA	PRETO		Ø170	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.09.0	18L- TERMOCRIL	120922012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	210	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AZUL PREPARADO	AMARELO BANDEIRA	VERMELHO TRANSPARENTE	PRETO			Ø170	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.14.1	18L- MAGGICOR  REVESTCOLLOR C/VISOR	120932012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	210	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		PRETO	MAGENTA BERTONCINI	AZUL EUROPA	AMARELO ESCALA			Ø170 c/b Ø25	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	025.0102.02.0	25KG- MAGGICOR REVESTCOLLOR	120942012	25	25KG(14L).	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	480	0	0	EPOXI FENOLICO			COM VZ INTERNO	ACABAMENTO COMUM		MAGENTA BERTONCINI	PRETO	AMARELO BANDEIRA	AZUL EUROPA			Ø130	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.16.0	18L- MAGGICOR  TINTA  ACRILICA  ECONOMICA	120952012	18	18 L.	10/12/2012	05/12/2012	09/12/2012	10/12/2012	12/12/2012	210	0	0		EPOXI FENOLICO		COM VZ INTERNO	ACABAMENTO COMUM								Ø170	
ANGELA QUIRINO	TVM IND. E COMERCIO E SERVIÇOS LTDA	018.0102.16.0	18L- MAGGICOR  TINTA  ACRILICA  ECONOMICA	120962012	18	18 L.	10/12/2012	07/01/2013	11/01/2013	12/01/2013	14/01/2013	790	0	0		EPOXI FENOLICO		COM VZ INTERNO	ACABAMENTO COMUM								Ø170	
CLAUDIO FRANCO DA ROCHA	STAC PLASTIC PRODUTOS QUIMICOS LTDA	018.1540.07.0	18L (H)- CHAPADO BRANCO  S/VZ	120972012	18	18 L.	10/12/2012	07/12/2012	11/12/2012	12/12/2012	14/12/2012	180	0	0				SEM VZ INTERNO	ACABAMENTO COMUM		BRANCO BRILTINTAS						Ø57	
CLAUDIO FRANCO DA ROCHA	STAC PLASTIC PRODUTOS QUIMICOS LTDA	019.1540.06.0	BALDE- NATURAL  Ø170/Ø80   S/VZ	120982012	19	BALDE.	10/12/2012	07/12/2012	11/12/2012	12/12/2012	14/12/2012	120	0	0				SEM VZ INTERNO									TP	
OCTAVIO AUGUSTO MARTINS	NEW TINTAS IND. E COM. LTDA	005.0448.01.0	5L - NEW TINTAS DILUENTE	120992012	5	5 L.	10/12/2012	07/01/2013	11/01/2013	12/01/2013	14/01/2013	5184	0	0				SEM VZ INTERNO	ACABAMENTO COMUM								Ø24	
DALTON	FORMILINE IND. DE LAMINADOS LTDA	018.0430.13.0	18 (H)- FORMICA  ADESIVO DE CONTATO SEM TULUOL	121002012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	2940	0	0			ESM.BRANCO DULUX	SEM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	AMARELO BANDEIRA	PRETO				Ø57	
ROGERIO BARRETO MARTINS	NATRICORES IND. E COM. DE TINTAS LTDA	018.0571.02.0	18L- CONSTRUVIP ACRILICO ECONOMICO	121012012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	1000	0	0	EPOXI FENOLICO			COM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	BORDO REAL	PRETO	OURO POLYVINIL	BRANCO OPACO		Ø170	
ROGERIO BARRETO MARTINS	NATRICORES IND. E COM. DE TINTAS LTDA	018.0571.06.0	18L- NATRIELLI  ECONOMICA	121022012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	1000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		VERMELHO LINOVA	AZUL DURAMAR	PRETO	AMARELO BANDEIRA	MAGENTA BERTONCINI		Ø170	
ROGERIO BARRETO MARTINS	NATRICORES IND. E COM. DE TINTAS LTDA	018.0571.07.0	18L- NATRIELLI  STANDARD PLUS	121032012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	1000	0	0	EPOXI FENOLICO		ESM.BRANCO DULUX	COM VZ INTERNO	ACABAMENTO COMUM		AMARELO MEDIO	PRETO	VERDE LANOVINIL	MAGENTA BERTONCINI	AZUL DURAMAR		Ø170	
ELENICE MARTIRE	LUQCORES IMD. E COM. DE TINTAS LTDA.  EPP	019.1540.06.0	BALDE- NATURAL  Ø170/Ø80   S/VZ	121042012	19	BALDE.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	120	0	0				SEM VZ INTERNO									TP	
SANDRA REGINA DA SILVA	TOCANTINS IND. E COM.DE TINTAS LTDA	018.0085.16.2	18L- COLORIN MASSA CORRIDA  28KG	121052012	18	18 L.	10/12/2012	06/12/2012	10/12/2012	11/12/2012	13/12/2012	1000	0	0	EPOXI FENOLICO		ESM.BRANCO COMUM	COM VZ INTERNO	ACABAMENTO COMUM		MAGENTA EUROPA	AZUL EUROPA	AMARELO ESCALA	PRETO			Ø170	
